REGION,FUEL,YEAR,VALUE
GLOBAL,ELCCOLXX03,2044,412.92
GLOBAL,ELCCOLXX03,2045,418.85
GLOBAL,ELCCOLXX03,2046,424.79
GLOBAL,ELCCOLXX03,2047,430.73
GLOBAL,ELCCOLXX03,2048,436.67
GLOBAL,ELCCOLXX03,2049,442.6
GLOBAL,ELCCOLXX03,2050,448.54
GLOBAL,ELCCRIXX03,2023,44.28
GLOBAL,ELCCRIXX03,2024,45.83
GLOBAL,ELCCRIXX03,2025,47.38
GLOBAL,ELCCRIXX03,2026,48.93
GLOBAL,ELCCRIXX03,2027,50.48
GLOBAL,ELCCRIXX03,2028,52.03
GLOBAL,ELCCRIXX03,2029,53.58
GLOBAL,ELCCRIXX03,2030,55.13
GLOBAL,ELCCRIXX03,2031,56.68
GLOBAL,ELCCRIXX03,2032,58.23
GLOBAL,ELCCRIXX03,2033,59.78
GLOBAL,ELCCRIXX03,2034,61.33
GLOBAL,ELCCRIXX03,2035,62.88
GLOBAL,ELCCRIXX03,2036,64.43
GLOBAL,ELCCRIXX03,2037,65.98
GLOBAL,ELCCRIXX03,2038,67.53
GLOBAL,ELCCRIXX03,2039,69.08
GLOBAL,ELCCRIXX03,2040,70.63
GLOBAL,ELCCRIXX03,2041,72.18
GLOBAL,ELCCRIXX03,2042,73.73
GLOBAL,ELCCRIXX03,2043,75.28
GLOBAL,ELCCRIXX03,2044,76.83
GLOBAL,ELCCRIXX03,2045,78.38
GLOBAL,ELCCRIXX03,2046,79.93
GLOBAL,ELCCRIXX03,2047,81.48
GLOBAL,ELCCRIXX03,2048,83.03
GLOBAL,ELCCRIXX03,2049,84.58
GLOBAL,ELCCRIXX03,2050,86.13
GLOBAL,ELCDOMXX03,2023,86.09
GLOBAL,ELCDOMXX03,2024,90.01
GLOBAL,ELCDOMXX03,2025,93.94
GLOBAL,ELCDOMXX03,2026,97.86
GLOBAL,ELCDOMXX03,2027,101.79
GLOBAL,ELCDOMXX03,2028,105.71
GLOBAL,ELCDOMXX03,2029,109.64
GLOBAL,ELCDOMXX03,2030,113.56
GLOBAL,ELCDOMXX03,2031,117.49
GLOBAL,ELCDOMXX03,2032,121.41
GLOBAL,ELCDOMXX03,2033,125.34
GLOBAL,ELCDOMXX03,2034,129.27
GLOBAL,ELCDOMXX03,2035,133.19
GLOBAL,ELCDOMXX03,2036,137.12
GLOBAL,ELCDOMXX03,2037,141.04
GLOBAL,ELCDOMXX03,2038,144.97
GLOBAL,ELCDOMXX03,2039,148.89
GLOBAL,ELCDOMXX03,2040,152.82
GLOBAL,ELCDOMXX03,2041,156.74
GLOBAL,ELCDOMXX03,2042,160.67
GLOBAL,ELCDOMXX03,2043,164.59
GLOBAL,ELCDOMXX03,2044,168.52
GLOBAL,ELCDOMXX03,2045,172.45
GLOBAL,ELCDOMXX03,2046,176.37
GLOBAL,ELCDOMXX03,2047,180.3
GLOBAL,ELCDOMXX03,2048,184.22
GLOBAL,ELCDOMXX03,2049,188.15
GLOBAL,ELCDOMXX03,2050,192.07
GLOBAL,ELCECUXX03,2023,129.58
GLOBAL,ELCECUXX03,2024,134.09
GLOBAL,ELCECUXX03,2025,138.6
GLOBAL,ELCECUXX03,2026,143.11
GLOBAL,ELCECUXX03,2027,147.62
GLOBAL,ELCECUXX03,2028,152.12
GLOBAL,ELCECUXX03,2029,156.63
GLOBAL,ELCECUXX03,2030,161.14
GLOBAL,ELCECUXX03,2031,165.65
GLOBAL,ELCECUXX03,2032,170.16
GLOBAL,ELCECUXX03,2033,174.67
GLOBAL,ELCECUXX03,2034,179.18
GLOBAL,ELCECUXX03,2035,183.69
GLOBAL,ELCECUXX03,2036,188.2
GLOBAL,ELCECUXX03,2037,192.71
GLOBAL,ELCECUXX03,2038,197.22
GLOBAL,ELCECUXX03,2039,201.73
GLOBAL,ELCECUXX03,2040,206.24
GLOBAL,ELCECUXX03,2041,210.75
GLOBAL,ELCECUXX03,2042,215.26
GLOBAL,ELCECUXX03,2043,219.76
GLOBAL,ELCECUXX03,2044,224.27
GLOBAL,ELCECUXX03,2045,228.78
GLOBAL,ELCECUXX03,2046,233.29
GLOBAL,ELCECUXX03,2047,237.8
GLOBAL,ELCECUXX03,2048,242.31
GLOBAL,ELCECUXX03,2049,246.82
GLOBAL,ELCECUXX03,2050,251.33
GLOBAL,ELCGTMXX03,2023,47.17
GLOBAL,ELCGTMXX03,2024,48.61
GLOBAL,ELCGTMXX03,2025,50.06
GLOBAL,ELCGTMXX03,2026,51.5
GLOBAL,ELCGTMXX03,2027,52.94
GLOBAL,ELCGTMXX03,2028,54.39
GLOBAL,ELCGTMXX03,2029,55.83
GLOBAL,ELCGTMXX03,2030,57.27
GLOBAL,ELCGTMXX03,2031,58.72
GLOBAL,ELCGTMXX03,2032,60.16
GLOBAL,ELCGTMXX03,2033,61.6
GLOBAL,ELCGTMXX03,2034,63.05
GLOBAL,ELCGTMXX03,2035,64.49
GLOBAL,ELCGTMXX03,2036,65.93
GLOBAL,ELCGTMXX03,2037,67.38
GLOBAL,ELCGTMXX03,2038,68.82
GLOBAL,ELCGTMXX03,2039,70.27
GLOBAL,ELCGTMXX03,2040,71.71
GLOBAL,ELCGTMXX03,2041,73.15
GLOBAL,ELCGTMXX03,2042,74.6
GLOBAL,ELCGTMXX03,2043,76.04
GLOBAL,ELCGTMXX03,2044,77.48
GLOBAL,ELCGTMXX03,2045,78.93
GLOBAL,ELCGTMXX03,2046,80.37
GLOBAL,ELCGTMXX03,2047,81.81
GLOBAL,ELCGTMXX03,2048,83.26
GLOBAL,ELCGTMXX03,2049,84.7
GLOBAL,ELCGTMXX03,2050,86.14
GLOBAL,ELCHNDXX03,2023,43.14
GLOBAL,ELCHNDXX03,2024,44.53
GLOBAL,ELCHNDXX03,2025,45.91
GLOBAL,ELCHNDXX03,2026,47.3
GLOBAL,ELCHNDXX03,2027,48.68
GLOBAL,ELCHNDXX03,2028,50.07
GLOBAL,ELCHNDXX03,2029,51.45
GLOBAL,ELCHNDXX03,2030,52.84
GLOBAL,ELCHNDXX03,2031,54.22
GLOBAL,ELCHNDXX03,2032,55.61
GLOBAL,ELCHNDXX03,2033,56.99
GLOBAL,ELCHNDXX03,2034,58.37
GLOBAL,ELCHNDXX03,2035,59.76
GLOBAL,ELCHNDXX03,2036,61.14
GLOBAL,ELCHNDXX03,2037,62.53
GLOBAL,ELCHNDXX03,2038,63.91
GLOBAL,ELCHNDXX03,2039,65.3
GLOBAL,ELCHNDXX03,2040,66.68
GLOBAL,ELCHNDXX03,2041,68.07
GLOBAL,ELCHNDXX03,2042,69.45
GLOBAL,ELCHNDXX03,2043,70.84
GLOBAL,ELCHNDXX03,2044,72.22
GLOBAL,ELCHNDXX03,2045,73.61
GLOBAL,ELCHNDXX03,2046,74.99
GLOBAL,ELCHNDXX03,2047,76.38
GLOBAL,ELCHNDXX03,2048,77.76
GLOBAL,ELCHNDXX03,2049,79.15
GLOBAL,ELCHNDXX03,2050,80.53
GLOBAL,ELCHTIXX03,2023,3.13
GLOBAL,ELCHTIXX03,2024,3.33
GLOBAL,ELCHTIXX03,2025,3.53
GLOBAL,ELCHTIXX03,2026,3.73
GLOBAL,ELCHTIXX03,2027,3.92
GLOBAL,ELCHTIXX03,2028,4.12
GLOBAL,ELCHTIXX03,2029,4.32
GLOBAL,ELCHTIXX03,2030,4.52
GLOBAL,ELCHTIXX03,2031,4.72
GLOBAL,ELCHTIXX03,2032,4.92
GLOBAL,ELCHTIXX03,2033,5.12
GLOBAL,ELCHTIXX03,2034,5.32
GLOBAL,ELCHTIXX03,2035,5.52
GLOBAL,ELCHTIXX03,2036,5.72
GLOBAL,ELCHTIXX03,2037,5.92
GLOBAL,ELCHTIXX03,2038,6.12
GLOBAL,ELCHTIXX03,2039,6.32
GLOBAL,ELCHTIXX03,2040,6.52
GLOBAL,ELCHTIXX03,2041,6.72
GLOBAL,ELCHTIXX03,2042,6.92
GLOBAL,ELCHTIXX03,2043,7.12
GLOBAL,ELCHTIXX03,2044,7.32
GLOBAL,ELCHTIXX03,2045,7.52
GLOBAL,ELCHTIXX03,2046,7.72
GLOBAL,ELCHTIXX03,2047,7.91
GLOBAL,ELCHTIXX03,2048,8.11
GLOBAL,ELCHTIXX03,2049,8.31
GLOBAL,ELCHTIXX03,2050,8.51
GLOBAL,ELCMEXXX03,2023,1241.42
GLOBAL,ELCMEXXX03,2024,1278.67
GLOBAL,ELCMEXXX03,2025,1315.91
GLOBAL,ELCMEXXX03,2026,1353.15
GLOBAL,ELCMEXXX03,2027,1390.4
GLOBAL,ELCMEXXX03,2028,1427.64
GLOBAL,ELCMEXXX03,2029,1464.88
GLOBAL,ELCMEXXX03,2030,1502.12
GLOBAL,ELCMEXXX03,2031,1539.37
GLOBAL,ELCMEXXX03,2032,1576.61
GLOBAL,ELCMEXXX03,2033,1613.85
GLOBAL,ELCMEXXX03,2034,1651.09
GLOBAL,ELCMEXXX03,2035,1688.34
GLOBAL,ELCMEXXX03,2036,1725.58
GLOBAL,ELCMEXXX03,2037,1762.82
GLOBAL,ELCMEXXX03,2038,1800.07
GLOBAL,ELCMEXXX03,2039,1837.31
GLOBAL,ELCMEXXX03,2040,1874.55
GLOBAL,ELCMEXXX03,2041,1911.79
GLOBAL,ELCMEXXX03,2042,1949.04
GLOBAL,ELCMEXXX03,2043,1986.28
GLOBAL,ELCMEXXX03,2044,2023.52
GLOBAL,ELCMEXXX03,2045,2060.76
GLOBAL,ELCMEXXX03,2046,2098.01
GLOBAL,ELCMEXXX03,2047,2135.25
GLOBAL,ELCMEXXX03,2048,2172.49
GLOBAL,ELCMEXXX03,2049,2209.74
GLOBAL,ELCMEXXX03,2050,2246.98
GLOBAL,ELCNICXX03,2023,20.33
GLOBAL,ELCNICXX03,2024,21.26
GLOBAL,ELCNICXX03,2025,22.19
GLOBAL,ELCNICXX03,2026,23.12
GLOBAL,ELCNICXX03,2027,24.04
GLOBAL,ELCNICXX03,2028,24.97
GLOBAL,ELCNICXX03,2029,25.9
GLOBAL,ELCNICXX03,2030,26.83
GLOBAL,ELCNICXX03,2031,27.76
GLOBAL,ELCNICXX03,2032,28.69
GLOBAL,ELCNICXX03,2033,29.62
GLOBAL,ELCNICXX03,2034,30.55
GLOBAL,ELCNICXX03,2035,31.48
GLOBAL,ELCNICXX03,2036,32.41
GLOBAL,ELCNICXX03,2037,33.33
GLOBAL,ELCNICXX03,2038,34.26
GLOBAL,ELCNICXX03,2039,35.19
GLOBAL,ELCNICXX03,2040,36.12
GLOBAL,ELCNICXX03,2041,37.05
GLOBAL,ELCNICXX03,2042,37.98
GLOBAL,ELCNICXX03,2043,38.91
GLOBAL,ELCNICXX03,2044,39.84
GLOBAL,ELCNICXX03,2045,40.77
GLOBAL,ELCNICXX03,2046,41.7
GLOBAL,ELCNICXX03,2047,42.62
GLOBAL,ELCNICXX03,2048,43.55
GLOBAL,ELCNICXX03,2049,44.48
GLOBAL,ELCNICXX03,2050,45.41
GLOBAL,ELCPANXX03,2023,51.8
GLOBAL,ELCPANXX03,2024,54.32
GLOBAL,ELCPANXX03,2025,56.84
GLOBAL,ELCPANXX03,2026,59.36
GLOBAL,ELCPANXX03,2027,61.89
GLOBAL,ELCPANXX03,2028,64.41
GLOBAL,ELCPANXX03,2029,66.93
GLOBAL,ELCPANXX03,2030,69.46
GLOBAL,ELCPANXX03,2031,71.98
GLOBAL,ELCPANXX03,2032,74.5
GLOBAL,ELCPANXX03,2033,77.02
GLOBAL,ELCPANXX03,2034,79.55
GLOBAL,ELCPANXX03,2035,82.07
GLOBAL,ELCPANXX03,2036,84.59
GLOBAL,ELCPANXX03,2037,87.11
GLOBAL,ELCPANXX03,2038,89.64
GLOBAL,ELCPANXX03,2039,92.16
GLOBAL,ELCPANXX03,2040,94.68
GLOBAL,ELCPANXX03,2041,97.2
GLOBAL,ELCPANXX03,2042,99.73
GLOBAL,ELCPANXX03,2043,102.25
GLOBAL,ELCPANXX03,2044,104.77
GLOBAL,ELCPANXX03,2045,107.29
GLOBAL,ELCPANXX03,2046,109.82
GLOBAL,ELCPANXX03,2047,112.34
GLOBAL,ELCPANXX03,2048,114.86
GLOBAL,ELCPANXX03,2049,117.38
GLOBAL,ELCPANXX03,2050,119.91
GLOBAL,ELCPERXX03,2023,223.03
GLOBAL,ELCPERXX03,2024,232.58
GLOBAL,ELCPERXX03,2025,242.13
GLOBAL,ELCPERXX03,2026,251.67
GLOBAL,ELCPERXX03,2027,261.22
GLOBAL,ELCPERXX03,2028,270.76
GLOBAL,ELCPERXX03,2029,280.31
GLOBAL,ELCPERXX03,2030,289.86
GLOBAL,ELCPERXX03,2031,299.4
GLOBAL,ELCPERXX03,2032,308.95
GLOBAL,ELCPERXX03,2033,318.49
GLOBAL,ELCPERXX03,2034,328.04
GLOBAL,ELCPERXX03,2035,337.59
GLOBAL,ELCPERXX03,2036,347.13
GLOBAL,ELCPERXX03,2037,356.68
GLOBAL,ELCPERXX03,2038,366.22
GLOBAL,ELCPERXX03,2039,375.77
GLOBAL,ELCPERXX03,2040,385.31
GLOBAL,ELCPERXX03,2041,394.86
GLOBAL,ELCPERXX03,2042,404.41
GLOBAL,ELCPERXX03,2043,413.95
GLOBAL,ELCPERXX03,2044,423.5
GLOBAL,ELCPERXX03,2045,433.04
GLOBAL,ELCPERXX03,2046,442.59
GLOBAL,ELCPERXX03,2047,452.14
GLOBAL,ELCPERXX03,2048,461.68
GLOBAL,ELCPERXX03,2049,471.23
GLOBAL,ELCPERXX03,2050,480.77
GLOBAL,ELCPRYXX03,2023,81.55
GLOBAL,ELCPRYXX03,2024,86.75
GLOBAL,ELCPRYXX03,2025,91.95
GLOBAL,ELCPRYXX03,2026,97.15
GLOBAL,ELCPRYXX03,2027,102.36
GLOBAL,ELCPRYXX03,2028,107.56
GLOBAL,ELCPRYXX03,2029,112.76
GLOBAL,ELCPRYXX03,2030,117.97
GLOBAL,ELCPRYXX03,2031,123.17
GLOBAL,ELCPRYXX03,2032,128.37
GLOBAL,ELCPRYXX03,2033,133.57
GLOBAL,ELCPRYXX03,2034,138.78
GLOBAL,ELCPRYXX03,2035,143.98
GLOBAL,ELCPRYXX03,2036,149.18
GLOBAL,ELCPRYXX03,2037,154.38
GLOBAL,ELCPRYXX03,2038,159.59
GLOBAL,ELCPRYXX03,2039,164.79
GLOBAL,ELCPRYXX03,2040,169.99
GLOBAL,ELCPRYXX03,2041,175.2
GLOBAL,ELCPRYXX03,2042,180.4
GLOBAL,ELCPRYXX03,2043,185.6
GLOBAL,ELCPRYXX03,2044,190.8
GLOBAL,ELCPRYXX03,2045,196.01
GLOBAL,ELCPRYXX03,2046,201.21
GLOBAL,ELCPRYXX03,2047,206.41
GLOBAL,ELCPRYXX03,2048,211.61
GLOBAL,ELCPRYXX03,2049,216.82
GLOBAL,ELCPRYXX03,2050,222.02
GLOBAL,ELCSLVXX03,2023,27.94
GLOBAL,ELCSLVXX03,2024,28.58
GLOBAL,ELCSLVXX03,2025,29.23
GLOBAL,ELCSLVXX03,2026,29.87
GLOBAL,ELCSLVXX03,2027,30.52
GLOBAL,ELCSLVXX03,2028,31.16
GLOBAL,ELCSLVXX03,2029,31.81
GLOBAL,ELCSLVXX03,2030,32.45
GLOBAL,ELCSLVXX03,2031,33.1
GLOBAL,ELCSLVXX03,2032,33.75
GLOBAL,ELCSLVXX03,2033,34.39
GLOBAL,ELCSLVXX03,2034,35.04
GLOBAL,ELCSLVXX03,2035,35.68
GLOBAL,ELCSLVXX03,2036,36.33
GLOBAL,ELCSLVXX03,2037,36.97
GLOBAL,ELCSLVXX03,2038,37.62
GLOBAL,ELCSLVXX03,2039,38.26
GLOBAL,ELCSLVXX03,2040,38.91
GLOBAL,ELCSLVXX03,2041,39.55
GLOBAL,ELCSLVXX03,2042,40.2
GLOBAL,ELCSLVXX03,2043,40.84
GLOBAL,ELCSLVXX03,2044,41.49
GLOBAL,ELCSLVXX03,2045,42.14
GLOBAL,ELCSLVXX03,2046,42.78
GLOBAL,ELCSLVXX03,2047,43.43
GLOBAL,ELCSLVXX03,2048,44.07
GLOBAL,ELCSLVXX03,2049,44.72
GLOBAL,ELCSLVXX03,2050,45.36
GLOBAL,ELCURYXX03,2023,50.51
GLOBAL,ELCURYXX03,2024,51.7
GLOBAL,ELCURYXX03,2025,52.89
GLOBAL,ELCURYXX03,2026,54.09
GLOBAL,ELCURYXX03,2027,55.28
GLOBAL,ELCURYXX03,2028,56.47
GLOBAL,ELCURYXX03,2029,57.66
GLOBAL,ELCURYXX03,2030,58.85
GLOBAL,ELCURYXX03,2031,60.05
GLOBAL,ELCURYXX03,2032,61.24
GLOBAL,ELCURYXX03,2033,62.43
GLOBAL,ELCURYXX03,2034,63.62
GLOBAL,ELCURYXX03,2035,64.82
GLOBAL,ELCURYXX03,2036,66.01
GLOBAL,ELCURYXX03,2037,67.2
GLOBAL,ELCURYXX03,2038,68.39
GLOBAL,ELCURYXX03,2039,69.58
GLOBAL,ELCURYXX03,2040,70.78
GLOBAL,ELCURYXX03,2041,71.97
GLOBAL,ELCURYXX03,2042,73.16
GLOBAL,ELCURYXX03,2043,74.35
GLOBAL,ELCURYXX03,2044,75.54
GLOBAL,ELCURYXX03,2045,76.74
GLOBAL,ELCURYXX03,2046,77.93
GLOBAL,ELCURYXX03,2047,79.12
GLOBAL,ELCURYXX03,2048,80.31
GLOBAL,ELCURYXX03,2049,81.5
GLOBAL,ELCURYXX03,2050,82.7
