REGION,FUEL,YEAR,VALUE
GLOBAL,ELCGTMXX02,2044,84.15
GLOBAL,ELCGTMXX02,2045,92.54
GLOBAL,ELCGTMXX02,2046,103.19
GLOBAL,ELCGTMXX02,2047,113.85
GLOBAL,ELCGTMXX02,2048,124.51
GLOBAL,ELCGTMXX02,2049,135.16
GLOBAL,ELCGTMXX02,2050,145.82
GLOBAL,ELCHNDXX02,2023,32.8
GLOBAL,ELCHNDXX02,2024,32.8
GLOBAL,ELCHNDXX02,2025,32.8
GLOBAL,ELCHNDXX02,2026,32.8
GLOBAL,ELCHNDXX02,2027,32.8
GLOBAL,ELCHNDXX02,2028,32.8
GLOBAL,ELCHNDXX02,2029,32.8
GLOBAL,ELCHNDXX02,2030,32.8
GLOBAL,ELCHNDXX02,2031,32.8
GLOBAL,ELCHNDXX02,2032,32.8
GLOBAL,ELCHNDXX02,2033,32.8
GLOBAL,ELCHNDXX02,2034,32.8
GLOBAL,ELCHNDXX02,2035,32.8
GLOBAL,ELCHNDXX02,2036,32.8
GLOBAL,ELCHNDXX02,2037,32.8
GLOBAL,ELCHNDXX02,2038,32.8
GLOBAL,ELCHNDXX02,2039,32.8
GLOBAL,ELCHNDXX02,2040,32.8
GLOBAL,ELCHNDXX02,2041,32.8
GLOBAL,ELCHNDXX02,2042,32.8
GLOBAL,ELCHNDXX02,2043,32.8
GLOBAL,ELCHNDXX02,2044,32.8
GLOBAL,ELCHNDXX02,2045,32.8
GLOBAL,ELCHNDXX02,2046,37.49
GLOBAL,ELCHNDXX02,2047,42.19
GLOBAL,ELCHNDXX02,2048,46.89
GLOBAL,ELCHNDXX02,2049,51.59
GLOBAL,ELCHNDXX02,2050,56.28
GLOBAL,ELCMEXXX02,2023,1212.64
GLOBAL,ELCMEXXX02,2024,1244.28
GLOBAL,ELCMEXXX02,2025,1275.93
GLOBAL,ELCMEXXX02,2026,1340.26
GLOBAL,ELCMEXXX02,2027,1404.59
GLOBAL,ELCMEXXX02,2028,1468.93
GLOBAL,ELCMEXXX02,2029,1533.26
GLOBAL,ELCMEXXX02,2030,1597.59
GLOBAL,ELCMEXXX02,2031,1668.19
GLOBAL,ELCMEXXX02,2032,1738.78
GLOBAL,ELCMEXXX02,2033,1809.38
GLOBAL,ELCMEXXX02,2034,1879.97
GLOBAL,ELCMEXXX02,2035,1950.57
GLOBAL,ELCMEXXX02,2036,2027.16
GLOBAL,ELCMEXXX02,2037,2103.75
GLOBAL,ELCMEXXX02,2038,2180.34
GLOBAL,ELCMEXXX02,2039,2256.94
GLOBAL,ELCMEXXX02,2040,2333.53
GLOBAL,ELCMEXXX02,2041,2418.53
GLOBAL,ELCMEXXX02,2042,2503.54
GLOBAL,ELCMEXXX02,2043,2588.55
GLOBAL,ELCMEXXX02,2044,2673.56
GLOBAL,ELCMEXXX02,2045,2758.57
GLOBAL,ELCMEXXX02,2046,2853.23
GLOBAL,ELCMEXXX02,2047,2947.89
GLOBAL,ELCMEXXX02,2048,3042.55
GLOBAL,ELCMEXXX02,2049,3137.21
GLOBAL,ELCMEXXX02,2050,3231.87
GLOBAL,ELCNICXX02,2023,16.52
GLOBAL,ELCNICXX02,2024,16.52
GLOBAL,ELCNICXX02,2025,16.52
GLOBAL,ELCNICXX02,2026,16.52
GLOBAL,ELCNICXX02,2027,16.52
GLOBAL,ELCNICXX02,2028,16.52
GLOBAL,ELCNICXX02,2029,16.52
GLOBAL,ELCNICXX02,2030,16.52
GLOBAL,ELCNICXX02,2031,16.52
GLOBAL,ELCNICXX02,2032,16.52
GLOBAL,ELCNICXX02,2033,16.52
GLOBAL,ELCNICXX02,2034,16.52
GLOBAL,ELCNICXX02,2035,16.52
GLOBAL,ELCNICXX02,2036,16.52
GLOBAL,ELCNICXX02,2037,16.52
GLOBAL,ELCNICXX02,2038,16.52
GLOBAL,ELCNICXX02,2039,16.52
GLOBAL,ELCNICXX02,2040,16.52
GLOBAL,ELCNICXX02,2041,16.66
GLOBAL,ELCNICXX02,2042,16.8
GLOBAL,ELCNICXX02,2043,16.94
GLOBAL,ELCNICXX02,2044,17.08
GLOBAL,ELCNICXX02,2045,17.22
GLOBAL,ELCNICXX02,2046,20.52
GLOBAL,ELCNICXX02,2047,23.82
GLOBAL,ELCNICXX02,2048,27.12
GLOBAL,ELCNICXX02,2049,30.41
GLOBAL,ELCNICXX02,2050,33.71
GLOBAL,ELCPANXX02,2023,70.9
GLOBAL,ELCPANXX02,2024,75.26
GLOBAL,ELCPANXX02,2025,79.62
GLOBAL,ELCPANXX02,2026,84.13
GLOBAL,ELCPANXX02,2027,88.63
GLOBAL,ELCPANXX02,2028,93.14
GLOBAL,ELCPANXX02,2029,97.64
GLOBAL,ELCPANXX02,2030,102.15
GLOBAL,ELCPANXX02,2031,106.85
GLOBAL,ELCPANXX02,2032,111.55
GLOBAL,ELCPANXX02,2033,116.26
GLOBAL,ELCPANXX02,2034,120.96
GLOBAL,ELCPANXX02,2035,125.66
GLOBAL,ELCPANXX02,2036,130.6
GLOBAL,ELCPANXX02,2037,135.55
GLOBAL,ELCPANXX02,2038,140.49
GLOBAL,ELCPANXX02,2039,145.43
GLOBAL,ELCPANXX02,2040,150.37
GLOBAL,ELCPANXX02,2041,155.7
GLOBAL,ELCPANXX02,2042,161.04
GLOBAL,ELCPANXX02,2043,166.37
GLOBAL,ELCPANXX02,2044,171.7
GLOBAL,ELCPANXX02,2045,177.03
GLOBAL,ELCPANXX02,2046,182.55
GLOBAL,ELCPANXX02,2047,188.07
GLOBAL,ELCPANXX02,2048,193.58
GLOBAL,ELCPANXX02,2049,199.1
GLOBAL,ELCPANXX02,2050,204.62
GLOBAL,ELCPERXX02,2023,257.51
GLOBAL,ELCPERXX02,2024,266.64
GLOBAL,ELCPERXX02,2025,275.78
GLOBAL,ELCPERXX02,2026,284.8
GLOBAL,ELCPERXX02,2027,293.82
GLOBAL,ELCPERXX02,2028,302.84
GLOBAL,ELCPERXX02,2029,311.86
GLOBAL,ELCPERXX02,2030,320.88
GLOBAL,ELCPERXX02,2031,330.0
GLOBAL,ELCPERXX02,2032,339.12
GLOBAL,ELCPERXX02,2033,348.24
GLOBAL,ELCPERXX02,2034,357.36
GLOBAL,ELCPERXX02,2035,366.48
GLOBAL,ELCPERXX02,2036,376.05
GLOBAL,ELCPERXX02,2037,385.63
GLOBAL,ELCPERXX02,2038,395.21
GLOBAL,ELCPERXX02,2039,404.78
GLOBAL,ELCPERXX02,2040,414.36
GLOBAL,ELCPERXX02,2041,424.36
GLOBAL,ELCPERXX02,2042,434.36
GLOBAL,ELCPERXX02,2043,444.37
GLOBAL,ELCPERXX02,2044,454.37
GLOBAL,ELCPERXX02,2045,464.37
GLOBAL,ELCPERXX02,2046,474.65
GLOBAL,ELCPERXX02,2047,484.93
GLOBAL,ELCPERXX02,2048,495.2
GLOBAL,ELCPERXX02,2049,505.48
GLOBAL,ELCPERXX02,2050,515.76
GLOBAL,ELCPRYXX02,2023,52.63
GLOBAL,ELCPRYXX02,2024,52.63
GLOBAL,ELCPRYXX02,2025,52.63
GLOBAL,ELCPRYXX02,2026,52.63
GLOBAL,ELCPRYXX02,2027,52.63
GLOBAL,ELCPRYXX02,2028,52.63
GLOBAL,ELCPRYXX02,2029,52.63
GLOBAL,ELCPRYXX02,2030,52.63
GLOBAL,ELCPRYXX02,2031,52.63
GLOBAL,ELCPRYXX02,2032,52.63
GLOBAL,ELCPRYXX02,2033,52.63
GLOBAL,ELCPRYXX02,2034,52.63
GLOBAL,ELCPRYXX02,2035,52.63
GLOBAL,ELCPRYXX02,2036,54.53
GLOBAL,ELCPRYXX02,2037,56.44
GLOBAL,ELCPRYXX02,2038,58.34
GLOBAL,ELCPRYXX02,2039,60.24
GLOBAL,ELCPRYXX02,2040,62.14
GLOBAL,ELCPRYXX02,2041,64.7
GLOBAL,ELCPRYXX02,2042,67.26
GLOBAL,ELCPRYXX02,2043,69.82
GLOBAL,ELCPRYXX02,2044,72.38
GLOBAL,ELCPRYXX02,2045,74.94
GLOBAL,ELCPRYXX02,2046,77.86
GLOBAL,ELCPRYXX02,2047,80.78
GLOBAL,ELCPRYXX02,2048,83.7
GLOBAL,ELCPRYXX02,2049,86.62
GLOBAL,ELCPRYXX02,2050,89.54
GLOBAL,ELCSLVXX02,2023,24.8
GLOBAL,ELCSLVXX02,2024,24.8
GLOBAL,ELCSLVXX02,2025,24.8
GLOBAL,ELCSLVXX02,2026,24.8
GLOBAL,ELCSLVXX02,2027,24.8
GLOBAL,ELCSLVXX02,2028,24.8
GLOBAL,ELCSLVXX02,2029,24.8
GLOBAL,ELCSLVXX02,2030,24.8
GLOBAL,ELCSLVXX02,2031,24.8
GLOBAL,ELCSLVXX02,2032,24.8
GLOBAL,ELCSLVXX02,2033,24.8
GLOBAL,ELCSLVXX02,2034,24.8
GLOBAL,ELCSLVXX02,2035,24.8
GLOBAL,ELCSLVXX02,2036,24.86
GLOBAL,ELCSLVXX02,2037,24.92
GLOBAL,ELCSLVXX02,2038,24.98
GLOBAL,ELCSLVXX02,2039,25.05
GLOBAL,ELCSLVXX02,2040,25.11
GLOBAL,ELCSLVXX02,2041,27.13
GLOBAL,ELCSLVXX02,2042,29.15
GLOBAL,ELCSLVXX02,2043,31.17
GLOBAL,ELCSLVXX02,2044,33.19
GLOBAL,ELCSLVXX02,2045,35.22
GLOBAL,ELCSLVXX02,2046,37.46
GLOBAL,ELCSLVXX02,2047,39.71
GLOBAL,ELCSLVXX02,2048,41.95
GLOBAL,ELCSLVXX02,2049,44.2
GLOBAL,ELCSLVXX02,2050,46.44
GLOBAL,ELCURYXX02,2023,44.75
GLOBAL,ELCURYXX02,2024,44.75
GLOBAL,ELCURYXX02,2025,44.75
GLOBAL,ELCURYXX02,2026,44.75
GLOBAL,ELCURYXX02,2027,44.75
GLOBAL,ELCURYXX02,2028,44.75
GLOBAL,ELCURYXX02,2029,44.75
GLOBAL,ELCURYXX02,2030,44.75
GLOBAL,ELCURYXX02,2031,45.2
GLOBAL,ELCURYXX02,2032,45.66
GLOBAL,ELCURYXX02,2033,46.12
GLOBAL,ELCURYXX02,2034,46.57
GLOBAL,ELCURYXX02,2035,47.03
GLOBAL,ELCURYXX02,2036,47.83
GLOBAL,ELCURYXX02,2037,48.62
GLOBAL,ELCURYXX02,2038,49.42
GLOBAL,ELCURYXX02,2039,50.22
GLOBAL,ELCURYXX02,2040,51.02
GLOBAL,ELCURYXX02,2041,51.86
GLOBAL,ELCURYXX02,2042,52.69
GLOBAL,ELCURYXX02,2043,53.53
GLOBAL,ELCURYXX02,2044,54.36
GLOBAL,ELCURYXX02,2045,55.2
GLOBAL,ELCURYXX02,2046,56.05
GLOBAL,ELCURYXX02,2047,56.9
GLOBAL,ELCURYXX02,2048,57.75
GLOBAL,ELCURYXX02,2049,58.59
GLOBAL,ELCURYXX02,2050,59.44
