tier,Scenario,TECHNOLOGY,country,fuel,YEAR,forced_GW,CF,floor_PJ,cf_basis,value_type,scenario_source,commissioning_year,note,floor_applied
FILTERED,BAU,PWRBIOBRAXX,BRA,BIO,2044,0.20844,0.2585,1.6994,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2026,"aggregated from 2 vintage(s) as of 2044 (commissioning years: [2025, 2026]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=BIO); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",yes
FILTERED,BAU,PWRBIOBRAXX,BRA,BIO,2045,0.20844,0.2585,1.6994,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2026,"aggregated from 2 vintage(s) as of 2045 (commissioning years: [2025, 2026]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=BIO); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",yes
FILTERED,BAU,PWRBIOBRAXX,BRA,BIO,2046,0.20844,0.2585,1.6994,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2026,"aggregated from 2 vintage(s) as of 2046 (commissioning years: [2025, 2026]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=BIO); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",yes
FILTERED,BAU,PWRBIOBRAXX,BRA,BIO,2047,0.20844,0.2585,1.6994,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2026,"aggregated from 2 vintage(s) as of 2047 (commissioning years: [2025, 2026]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=BIO); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",yes
FILTERED,BAU,PWRBIOBRAXX,BRA,BIO,2048,0.20844,0.2585,1.6994,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2026,"aggregated from 2 vintage(s) as of 2048 (commissioning years: [2025, 2026]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=BIO); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",yes
FILTERED,BAU,PWRBIOBRAXX,BRA,BIO,2049,0.20844,0.2585,1.6994,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2026,"aggregated from 2 vintage(s) as of 2049 (commissioning years: [2025, 2026]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=BIO); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",yes
FILTERED,BAU,PWRBIOBRAXX,BRA,BIO,2050,0.20844,0.2585,1.6994,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2026,"aggregated from 2 vintage(s) as of 2050 (commissioning years: [2025, 2026]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=BIO); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",yes
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2025,0.195147,0.467,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2025,"aggregated from 1 vintage(s) as of 2025 (commissioning years: [2025]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2026,0.419267,0.4765,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2026,"aggregated from 3 vintage(s) as of 2026 (commissioning years: [2025, 2026]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2027,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2027 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2028,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2028 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2029,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2029 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2030,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2030 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2031,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2031 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2032,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2032 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2033,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2033 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2034,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2034 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2035,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2035 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2036,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2036 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2037,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2037 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2038,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2038 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2039,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2039 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2040,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2040 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2041,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2041 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2042,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2042 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2043,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2043 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2044,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2044 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2045,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2045 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2046,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2046 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2047,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2047 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2048,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2048 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2049,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2049 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRHYDBRAXX,BRA,HYD,2050,0.535112,0.4818,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 4 vintage(s) as of 2050 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=HYD); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2025,2.749867,0.211,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2025,"aggregated from 1 vintage(s) as of 2025 (commissioning years: [2025]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2026,4.347103,0.2132,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2026,"aggregated from 2 vintage(s) as of 2026 (commissioning years: [2025, 2026]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2027,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2027 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2028,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2028 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2029,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2029 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2030,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2030 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2031,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2031 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2032,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2032 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2033,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2033 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2034,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2034 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2035,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2035 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2036,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2036 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2037,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2037 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2038,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2038 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2039,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2039 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2040,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2040 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2041,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2041 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2042,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2042 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
FILTERED,BAU,PWRSPVBRAXX,BRA,SPV,2043,4.547103,0.2135,0.0,derived,aggregated,PDE 2034 reference case (opendata Expansão incremental table),2027,"aggregated from 3 vintage(s) as of 2043 (commissioning years: [2025, 2026, 2027]); see candidate_floors_vintage_detail.csv for per-project detail (country=BRA, fuel=SPV); tier_signal basis: note contains 'contratado' (PDE2034 auction-awarded category)",no
